62654,immediacy,surprise,1
62694,immerse,surprise,1
63544,improvisation,surprise,1
63554,improvise,surprise,1
63944,incendiary,surprise,1
64044,incident,surprise,1
64374,incontinence,surprise,1
64654,independence,surprise,1
65244,inexplicable,surprise,1
65304,infant,surprise,1
65344,infarct,surprise,1
65774,infrequent,surprise,1
65994,inheritance,surprise,1
66704,insolvency,surprise,1
66764,inspired,surprise,1
67094,insult,surprise,1
67324,intense,surprise,1
67814,interrupt,surprise,1
68134,intrigue,surprise,1
68214,intruder,surprise,1
68234,intrusive,surprise,1
68284,invade,surprise,1
68564,invite,surprise,1
68574,inviting,surprise,1
69224,jackpot,surprise,1
69514,jerk,surprise,1
69534,jest,surprise,1
69754,joker,surprise,1
69774,jolt,surprise,1
69894,jubilant,surprise,1
69904,jubilee,surprise,1
69934,judgment,surprise,1
70514,kidnap,surprise,1
70714,kiss,surprise,1
71014,labor,surprise,1
71614,larger,surprise,1
71744,latent,surprise,1
71844,laugh,surprise,1
71874,laughter,surprise,1
72024,lawsuit,surprise,1
72354,leave,surprise,1
72444,leery,surprise,1
72684,leisure,surprise,1
73184,liberate,surprise,1
73194,liberation,surprise,1
73204,liberty,surprise,1
73484,lightning,surprise,1
74904,lose,surprise,1
75064,lovely,surprise,1
75154,loyal,surprise,1
75194,luck,surprise,1
75204,lucky,surprise,1
75384,lunge,surprise,1
75814,magical,surprise,1
75824,magician,surprise,1
75904,magnificent,surprise,1
76024,majestic,surprise,1
76684,manslaughter,surprise,1
77024,marry,surprise,1
77104,marvel,surprise,1
77844,medal,surprise,1
78264,memorable,surprise,1
78614,merriment,surprise,1
79454,mimicry,surprise,1
79744,miracle,surprise,1
79754,miraculous,surprise,1
79814,misbehavior,surprise,1
79954,mishap,surprise,1
80584,modify,surprise,1
80874,money,surprise,1
81014,monstrosity,surprise,1
81224,morals,surprise,1
81764,mouth,surprise,1
82164,murder,surprise,1
82184,murderous,surprise,1
82294,musical,surprise,1
82454,mutiny,surprise,1
82544,mysterious,surprise,1
82554,mystery,surprise,1
82564,mystic,surprise,1
82644,nab,surprise,1
83314,nefarious,surprise,1
83754,newcomer,surprise,1
84814,nullify,surprise,1
85164,obit,surprise,1
85264,obliging,surprise,1
85654,occasional,surprise,1
85844,oddity,surprise,1
86574,opera,surprise,1
86864,optimism,surprise,1
87104,ordeal,surprise,1
87234,organization,surprise,1
87334,originality,surprise,1
87584,outburst,surprise,1
87614,outcry,surprise,1
87824,outrageous,surprise,1
88074,overdue,surprise,1
88084,overestimate,surprise,1
89014,palpable,surprise,1
89124,pang,surprise,1
89354,parade,surprise,1
89464,paralyzed,surprise,1
90694,peaceful,surprise,1
91354,perchance,surprise,1
91424,perfection,surprise,1
91514,peri,surprise,1
91664,perjury,surprise,1
92864,picnic,surprise,1
93394,pitfall,surprise,1
93464,placard,surprise,1
93854,playful,surprise,1
93864,playground,surprise,1
93924,pleasant,surprise,1
94274,plunder,surprise,1
94584,polarity,surprise,1
94964,pop,surprise,1
95474,postponement,surprise,1
95784,practiced,surprise,1
95844,praiseworthy,surprise,1
95854,prank,surprise,1
95874,pray,surprise,1
96054,precious,surprise,1
96474,premature,surprise,1
96714,present,surprise,1
96764,preservative,surprise,1
96874,presto,surprise,1
97124,prick,surprise,1
97314,princely,surprise,1
97664,procession,surprise,1
97944,proficiency,surprise,1
99294,prowl,surprise,1
99744,puma,surprise,1
99774,punch,surprise,1
100074,purity,surprise,1
100854,quickness,surprise,1
100864,quicksilver,surprise,1
101024,quote,surprise,1
101304,raffle,surprise,1
101364,raid,surprise,1
101584,randomly,surprise,1
101674,rapid,surprise,1
101714,rapt,surprise,1
101754,rarity,surprise,1
101944,rave,surprise,1
101984,raving,surprise,1
102234,reappear,surprise,1
102534,receiving,surprise,1
102714,recklessness,surprise,1
103504,reflex,surprise,1
104294,rejoice,surprise,1
104304,rejoicing,surprise,1
104344,rekindle,surprise,1
104704,remarkable,surprise,1
105754,rescue,surprise,1
105964,resignation,surprise,1
106954,revenge,surprise,1
107034,reversal,surprise,1
107174,revolt,surprise,1
107194,revolution,surprise,1
107254,reward,surprise,1
107324,rhythmical,surprise,1
107434,riddle,surprise,1
107724,riotous,surprise,1
108194,romance,surprise,1
109034,rupture,surprise,1
109174,sabotage,surprise,1
109374,saint,surprise,1
109384,saintly,surprise,1
109474,sally,surprise,1
109634,sanctify,surprise,1
110374,scare,surprise,1
110784,score,surprise,1
110814,scorpion,surprise,1
110944,scream,surprise,1
110964,screech,surprise,1
111024,scrimmage,surprise,1
111404,secrecy,surprise,1
112064,senseless,surprise,1
112124,sensual,surprise,1
113154,shatter,surprise,1
113314,shell,surprise,1
113584,shock,surprise,1
113594,shockingly,surprise,1
113694,shopping,surprise,1
113814,shot,surprise,1
113844,shout,surprise,1
113954,shriek,surprise,1
113964,shrill,surprise,1
114584,simplify,surprise,1
114764,singularly,surprise,1
114894,sisterhood,surprise,1
115354,slam,surprise,1
115404,slap,surprise,1
115454,slaughter,surprise,1
115474,slaughtering,surprise,1
115514,slayer,surprise,1
115774,slip,surprise,1
116024,slush,surprise,1
116164,smile,surprise,1
116384,snag,surprise,1
116484,sneak,surprise,1
116524,sneeze,surprise,1
117204,somatic,surprise,1
117344,sorcery,surprise,1
117604,spa,surprise,1
117724,sparkle,surprise,1
117974,spectacular,surprise,1
118444,spirits,surprise,1
118504,splash,surprise,1
118524,splendid,surprise,1
118534,splendor,surprise,1
119204,stab,surprise,1
119284,stagger,surprise,1
119674,startle,surprise,1
119684,startling,surprise,1
119994,steady,surprise,1
120024,stealth,surprise,1
120034,stealthily,surprise,1
120044,stealthy,surprise,1
121024,strangle,surprise,1
121644,stunned,surprise,1
121864,subito,surprise,1
122354,subversive,surprise,1
122384,succeed,surprise,1
