27616,coop,anger,1
27716,copycat,anger,1
28136,corrupting,anger,1
28396,counsellor,anger,1
28556,coup,anger,1
28646,court,anger,1
28896,crabby,anger,1
28916,cracked,anger,1
29066,cranky,anger,1
29186,crazed,anger,1
29196,crazy,anger,1
29526,crime,anger,1
29536,criminal,anger,1
29546,criminality,anger,1
29646,criticism,anger,1
29656,criticize,anger,1
29766,cross,anger,1
29936,crucifixion,anger,1
29956,cruel,anger,1
29966,cruelly,anger,1
29976,cruelty,anger,1
30026,crunch,anger,1
30036,crusade,anger,1
30056,crushed,anger,1
30066,crushing,anger,1
30476,cur,anger,1
30626,curse,anger,1
30636,cursed,anger,1
30646,cursing,anger,1
30766,cussed,anger,1
30896,cutthroat,anger,1
30906,cutting,anger,1
31096,dabbling,anger,1
31126,daemon,anger,1
31216,damage,anger,1
31236,dame,anger,1
31246,damn,anger,1
31256,damnation,anger,1
31466,darkness,anger,1
31526,dashed,anger,1
31546,dastardly,anger,1
31696,deadly,anger,1
31806,death,anger,1
31966,deceit,anger,1
31986,deceive,anger,1
31996,deceived,anger,1
32316,decry,anger,1
32406,defamatory,anger,1
32446,defect,anger,1
32486,defendant,anger,1
32526,defense,anger,1
32606,defiance,anger,1
32616,defiant,anger,1
32686,deflate,anger,1
32766,defraud,anger,1
32806,defy,anger,1
32816,degeneracy,anger,1
32896,delay,anger,1
32946,deleterious,anger,1
33076,delinquent,anger,1
33156,delusion,anger,1
33166,delusional,anger,1
33186,demand,anger,1
33266,demolish,anger,1
33286,demon,anger,1
33296,demonic,anger,1
33466,denounce,anger,1
33516,denunciation,anger,1
33526,deny,anger,1
33676,deplorable,anger,1
33686,deplore,anger,1
33716,deportation,anger,1
33776,depraved,anger,1
33786,depravity,anger,1
33796,depreciate,anger,1
33806,depreciated,anger,1
33836,depressed,anger,1
33876,deprivation,anger,1
33916,deranged,anger,1
33936,derision,anger,1
34006,derogation,anger,1
34016,derogatory,anger,1
34106,desecration,anger,1
34116,desert,anger,1
34126,deserted,anger,1
34146,deserve,anger,1
34276,desist,anger,1
34306,despair,anger,1
34356,despicable,anger,1
34366,despise,anger,1
34386,despotism,anger,1
34446,destroyed,anger,1
34456,destroyer,anger,1
34466,destroying,anger,1
34476,destruction,anger,1
34486,destructive,anger,1
34556,detainee,anger,1
34666,deterioration,anger,1
34716,detest,anger,1
34736,detonation,anger,1
34756,detract,anger,1
34806,devastate,anger,1
34816,devastating,anger,1
34826,devastation,anger,1
34906,devil,anger,1
35066,diabolical,anger,1
35226,diatribe,anger,1
35296,dictatorial,anger,1
35306,dictatorship,anger,1
35476,difficulty,anger,1
36026,disagree,anger,1
36046,disagreeing,anger,1
36056,disagreement,anger,1
36076,disallowed,anger,1
36116,disappoint,anger,1
36126,disappointed,anger,1
36166,disapprove,anger,1
36176,disapproved,anger,1
36186,disapproving,anger,1
36216,disaster,anger,1
36226,disastrous,anger,1
36386,disclaim,anger,1
36496,discontent,anger,1
36546,discord,anger,1
36696,discriminate,anger,1
36716,discrimination,anger,1
36756,disdain,anger,1
36766,disease,anger,1
36816,disfigured,anger,1
36826,disgrace,anger,1
36836,disgraced,anger,1
36846,disgraceful,anger,1
36856,disgruntled,anger,1
36886,disgust,anger,1
36896,disgusting,anger,1
36936,dishonest,anger,1
36956,dishonor,anger,1
36966,disillusionment,anger,1
37006,disinformation,anger,1
37106,dislike,anger,1
37116,disliked,anger,1
37126,dislocated,anger,1
37166,dismay,anger,1
37196,dismissal,anger,1
37216,disobedience,anger,1
37226,disobedient,anger,1
37236,disobey,anger,1
37276,disparage,anger,1
37286,disparaging,anger,1
37306,disparity,anger,1
37406,displaced,anger,1
37436,displeased,anger,1
37496,dispossessed,anger,1
37516,dispute,anger,1
37536,disqualified,anger,1
37576,disreputable,anger,1
37596,disrespect,anger,1
37606,disrespectful,anger,1
37616,disruption,anger,1
37686,dissension,anger,1
37726,disservice,anger,1
37736,dissident,anger,1
37786,dissolution,anger,1
37806,dissonance,anger,1
37986,distracted,anger,1
37996,distracting,anger,1
38026,distress,anger,1
38046,distressing,anger,1
38086,distrust,anger,1
38096,disturbance,anger,1
38106,disturbed,anger,1
38126,disused,anger,1
38446,divorce,anger,1
38826,dominate,anger,1
38846,domination,anger,1
38946,doomsday,anger,1
39456,dreadful,anger,1
40026,duel,anger,1
40116,dumps,anger,1
40176,dupe,anger,1
40216,duplicity,anger,1
40256,duress,anger,1
40386,dying,anger,1
40646,earthquake,anger,1
41176,effigy,anger,1
41236,egregious,anger,1
41396,elbow,anger,1
41626,elf,anger,1
41656,elimination,anger,1
42666,encumbrance,anger,1
42756,endless,anger,1
42866,enemy,anger,1
42896,enforce,anger,1
43186,enmity,anger,1
43276,enslaved,anger,1
43326,entangled,anger,1
43686,epidemic,anger,1
44016,eradicate,anger,1
44026,eradication,anger,1
44216,erupt,anger,1
44226,eruption,anger,1
44246,escalate,anger,1
44296,eschew,anger,1
44736,evade,anger,1
44926,eviction,anger,1
44956,evil,anger,1
45016,exacerbation,anger,1
45036,exaggerate,anger,1
45136,exasperation,anger,1
45336,excitation,anger,1
45346,excite,anger,1
45486,execution,anger,1
45496,executioner,anger,1
45726,exile,anger,1
46006,expel,anger,1
46206,expletive,anger,1
46226,explode,anger,1
46276,explosive,anger,1
46426,expulsion,anger,1
46546,extermination,anger,1
46586,extinguish,anger,1
47086,failing,anger,1
47216,fallacious,anger,1
47266,falsehood,anger,1
47286,falsification,anger,1
47736,fatal,anger,1
47916,fear,anger,1
48086,fee,anger,1
48136,feeling,anger,1
48306,fenced,anger,1
48376,ferocious,anger,1
48386,ferocity,anger,1
48436,fervor,anger,1
48496,feud,anger,1
48516,feudalism,anger,1
48576,fib,anger,1
48686,fiend,anger,1
48696,fierce,anger,1
48716,fight,anger,1
48736,fighting,anger,1
49136,firearms,anger,1
49406,fits,anger,1
49536,flagrant,anger,1
49866,fleece,anger,1
50076,flog,anger,1
50236,fluctuation,anger,1
50526,foe,anger,1
50846,foray,anger,1
50876,forbidding,anger,1
50886,force,anger,1
50916,forcibly,anger,1
50946,forearm,anger,1
51186,forfeit,anger,1
51486,forsaken,anger,1
51676,foul,anger,1
51956,fraud,anger,1
51966,fraudulent,anger,1
52116,frenetic,anger,1
52126,frenzied,anger,1
52206,friction,anger,1
52296,frightful,anger,1
52516,frowning,anger,1
52586,frustrate,anger,1
52596,frustrated,anger,1
52606,frustration,anger,1
52646,fugitive,anger,1
52746,fuming,anger,1
52876,furious,anger,1
52886,furiously,anger,1
52906,furnace,anger,1
52936,furor,anger,1
52966,fury,anger,1
52996,fuss,anger,1
53176,gall,anger,1
53246,gallows,anger,1
53356,gang,anger,1
54096,gent,anger,1
54336,gibberish,anger,1
54626,glare,anger,1
54636,glaring,anger,1
55006,gnome,anger,1
55106,godless,anger,1
55206,gonorrhea,anger,1
55326,gore,anger,1
55366,gory,anger,1
55486,grab,anger,1
55866,grated,anger,1
55896,grating,anger,1
56096,greed,anger,1
56236,grievance,anger,1
56256,grievous,anger,1
56296,grim,anger,1
56506,grope,anger,1
56656,growl,anger,1
56666,growling,anger,1
56696,grudge,anger,1
56726,gruff,anger,1
56736,grumble,anger,1
56746,grumpy,anger,1
56936,guillotine,anger,1
56956,guilty,anger,1
57076,gun,anger,1
57476,halter,anger,1
57576,hamstring,anger,1
57716,hanging,anger,1
57836,harass,anger,1
57846,harassing,anger,1
57856,harbinger,anger,1
57886,hardened,anger,1
57986,harmful,anger,1
58086,harry,anger,1
58096,harshness,anger,1
